,Title,Author,Date,Content,Link,Pushes
0,[閒聊] 2024/07/12 盤中閒聊,vendan5566 (阿文),Fri Jul 12 08:30:00 2024,"
=============113/07/12台股資訊重點整理，供股民做投資參考============
台股  24390.03▲382.95(+1.60%)成交量5569.31億
台指0724367   ▲365   (+1.52%)成交量 92,984口
盤後0724049   ▼322   (-1.32%)成交量 99,879口

台指期未平倉口數自營商 -7,055(    -88)投信+22,681(  +714)外資-35,249( -1,621)
台指選未平倉口數自營商 -7,659( +9,129)投信     +3(     0)外資 -9,832( +3,371)

----------------------------------------
道瓊工業39753.75▲ 32.39(0.08%)
那斯達克18283.41▼364.04(1.95%)
標普500  5584.54▼ 49.37(0.88%)
費城半導 5699.66▼204.88(3.47%)
----------------------------------------
我就說小兒不可能這樣吃筍
--
https://i.imgur.com/NvzRhwU.jpg
--
",https://www.ptt.cc/bbs/Stock/M.1720744202.A.109.html,"{""0"":{""Tag"":""PUSH"",""Userid"":""ZhanBro"",""Content"":""https:\/\/i.imgur.com\/DMF5s3G.jpeg"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""1"":{""Tag"":""ARROW"",""Userid"":""ZhanBro"",""Content"":""黑色星期五反轉日空起來"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""2"":{""Tag"":""ARROW"",""Userid"":""ZhanBro"",""Content"":""https:\/\/i.imgur.com\/RpHUq79.jpeg"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""3"":{""Tag"":""ARROW"",""Userid"":""firemothra"",""Content"":""丸子。小兒丸子"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""4"":{""Tag"":""ARROW"",""Userid"":""tkucuh"",""Content"":""今天純看盤"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""5"":{""Tag"":""BOO"",""Userid"":""Heyer"",""Content"":""搓著什麼鬼"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""6"":{""Tag"":""ARROW"",""Userid"":""npc776"",""Content"":""(╮⊙ ▽⊙ )<小奶日!!!!!"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""7"":{""Tag"":""PUSH"",""Userid"":""j5163124"",""Content"":""https:\/\/i.imgur.com\/VnI8B84.jpeg"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""8"":{""Tag"":""PUSH"",""Userid"":""a069275235"",""Content"":""AI置底 好快好安心 >\/\/<"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""9"":{""Tag"":""ARROW"",""Userid"":""tmdl"",""Content"":""蝦雞巴開搓"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""10"":{""Tag"":""ARROW"",""Userid"":""yichuen"",""Content"":""https:\/\/i.imgur.com\/v4fYnuV.gif"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""11"":{""Tag"":""ARROW"",""Userid"":""soome"",""Content"":""準備千點招待"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""12"":{""Tag"":""PUSH"",""Userid"":""IUOIUOIUO"",""Content"":""以後看哲哲不要看閒聊好了 閒聊都騙人進場"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""13"":{""Tag"":""PUSH"",""Userid"":""joe2"",""Content"":""台積電  -4.63%!!!!!"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""14"":{""Tag"":""PUSH"",""Userid"":""jackyjow"",""Content"":""彎腰撿鑽石"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""15"":{""Tag"":""PUSH"",""Userid"":""ltflame"",""Content"":""盤中也ai置底"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""16"":{""Tag"":""PUSH"",""Userid"":""carbooming"",""Content"":""看今天要怎麼表演"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""17"":{""Tag"":""ARROW"",""Userid"":""shevchen"",""Content"":""塊陶鴨"",""Ip"":null,""Ipdatetime"":""07\/12 08:30""},""18"":{""Tag"":""ARROW"",""Userid"":""tinybunny"",""Content"":""https:\/\/i.imgur.com\/zxAuQu6.jpeg應景一嚇"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""19"":{""Tag"":""PUSH"",""Userid"":""stevetsao123"",""Content"":""今天開低走高收小紅，台股不會跌"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""20"":{""Tag"":""PUSH"",""Userid"":""pkro12345"",""Content"":""台指-671 尊督甲督"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""21"":{""Tag"":""PUSH"",""Userid"":""TeddyisaBear"",""Content"":""小兒回頭報仇惹～大媽準備山上洗碗"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""22"":{""Tag"":""PUSH"",""Userid"":""YUIJIN"",""Content"":""塊陶啊"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""23"":{""Tag"":""BOO"",""Userid"":""BossSB"",""Content"":""===============電子崩崩  傳產為王==============="",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""24"":{""Tag"":""PUSH"",""Userid"":""harrychen413"",""Content"":""今天跌500點內算多軍贏"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""25"":{""Tag"":""PUSH"",""Userid"":""rrblue"",""Content"":""有跌也沒那麼多啦"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""26"":{""Tag"":""BOO"",""Userid"":""hiyuy"",""Content"":""https:\/\/i.imgur.com\/8NtoISt.jpeg"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""27"":{""Tag"":""BOO"",""Userid"":""ilovecat5566"",""Content"":""大場面，帥喔～～"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""28"":{""Tag"":""ARROW"",""Userid"":""aaa80563"",""Content"":""99台積 別人恐懼我更恐懼"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""29"":{""Tag"":""PUSH"",""Userid"":""Timekeeper"",""Content"":""週五空軍日！！！"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""30"":{""Tag"":""PUSH"",""Userid"":""pujunken"",""Content"":""血流成河"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""31"":{""Tag"":""PUSH"",""Userid"":""ga278057"",""Content"":""不信哲哲，財富對折"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""32"":{""Tag"":""ARROW"",""Userid"":""hiyuy"",""Content"":""https:\/\/i.imgur.com\/l4jvW2U.jpg"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""33"":{""Tag"":""PUSH"",""Userid"":""talesh35624"",""Content"":""多蛙哀嚎的一天"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""34"":{""Tag"":""PUSH"",""Userid"":""oklaaccc"",""Content"":""這只是剛開始 不要不信"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""35"":{""Tag"":""PUSH"",""Userid"":""jeff0025"",""Content"":""阿文救救我"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""36"":{""Tag"":""ARROW"",""Userid"":""rrblue"",""Content"":""要不要台積跌回三位數"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""37"":{""Tag"":""PUSH"",""Userid"":""s901133124"",""Content"":""開盤比手速"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""38"":{""Tag"":""PUSH"",""Userid"":""lightsquare"",""Content"":""揪命"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""39"":{""Tag"":""PUSH"",""Userid"":""fbiciamib123"",""Content"":""信貸融資大媽大叔山頂吹風"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""40"":{""Tag"":""PUSH"",""Userid"":""smallca"",""Content"":""蹦蹦蹦"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""41"":{""Tag"":""ARROW"",""Userid"":""firemothra"",""Content"":""週五抱股開心放假"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""42"":{""Tag"":""PUSH"",""Userid"":""aoc7175"",""Content"":""快逃啊！！！"",""Ip"":null,""Ipdatetime"":""07\/12 08:31""},""43"":{""Tag"":""ARROW"",""Userid"":""drpepperfish"",""Content"":""阿彌陀佛仙姑a33媽祖婆各路神仙佑台股空軍有水喝"",""Ip"":null,""Ipdatetime"":""07\/12 08:32""},""44"":{""Tag"":""PUSH"",""Userid"":""picaroon"",""Content"":""尖！叫！聲！"",""Ip"":null,""Ipdatetime"":""07\/12 08:32""},""45"":{""Tag"":""ARROW"",""Userid"":""ilovecat5566"",""Content"":""今天衝25000，嘎死空蛙、空手蛙cc"",""Ip"":null,""Ipdatetime"":""07\/12 08:32""},""46"":{""Tag"":""PUSH"",""Userid"":""wzs30962"",""Content"":""拆粉今天可以大聲了"",""Ip"":null,""Ipdatetime"":""07\/12 08:32""},""47"":{""Tag"":""BOO"",""Userid"":""Lineage5415"",""Content"":""................................還有全職操盤文嗎"",""Ip"":null,""Ipdatetime"":""07\/12 08:32""},""48"":{""Tag"":""PUSH"",""Userid"":""Sex5F"",""Content"":""賭場開張，逢低加碼"",""Ip"":null,""Ipdatetime"":""07\/12 08:32""},""49"":{""Tag"":""PUSH"",""Userid"":""he00504616"",""Content"":""阿文早安"",""Ip"":null,""Ipdatetime"":""07\/12 08:32""},""50"":{""Tag"":""ARROW"",""Userid"":""TeddyisaBear"",""Content"":""今天會是水手的復活之日嗎？"",""Ip"":null,""Ipdatetime"":""07\/12 08:32""}}"
